gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,0,0,-1.1552834925186746,0,0,0,0,0,1,0,1,1,-0.8213163280010305,-0.9357017209968245,False,False,False,False,False,True,False
0,0,1,1,1.5322605130033284,1,1,1,1,1,1,1,1,1,0.8055829351616043,1.7709002315013425,False,False,False,True,False,False,False
1,1,0,0,0.5956921474426305,1,1,0,1,0,1,0,0,0,-0.17155370093607614,0.20841511462632523,False,False,False,True,False,False,False
1,0,1,0,1.2879383306831464,1,1,1,1,1,0,0,0,0,0.8205391081630994,1.5057695700695806,True,False,True,False,False,False,False
0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,1,-1.5126238800701375,-0.9989216206172196,False,True,False,False,False,False,False
1,0,1,1,1.3286586944031769,1,1,1,0,1,1,1,1,0,1.4586691562268908,2.0555442977042038,True,False,False,True,False,False,False
0,0,1,1,1.1657772395230555,0,0,0,1,1,1,1,0,0,-0.44575020596348647,0.42491678204142147,False,False,False,True,True,False,False
0,0,0,1,-1.2367242199587352,1,0,1,0,0,0,0,1,1,-0.11837619693076015,-0.95181573172409,False,False,False,False,True,False,False
1,1,1,0,-0.46303730927815856,1,0,0,0,0,0,0,0,1,0.14418772909548702,-0.35634785038338485,True,False,False,False,False,True,False
0,0,0,0,-1.2367242199587352,1,0,0,0,1,0,0,1,1,0.7125223031523015,-0.9285276751250967,True,False,False,False,False,False,True
1,0,1,1,0.26992923768238775,1,0,0,1,0,0,1,0,1,0.7158458971526335,0.434452744553995,True,False,False,False,False,False,True
0,0,1,0,0.18848851024232702,1,1,1,0,1,1,0,1,1,1.1445895231954935,0.6501597484263767,True,False,True,False,False,True,False
0,0,1,1,-0.9924020376385531,1,0,0,0,1,0,1,1,1,0.9784098231788811,-0.6642578991979421,True,False,False,False,False,True,False
1,1,1,0,0.880734693482843,1,1,0,1,1,1,1,1,1,1.5184938482328711,1.6757834202358808,True,False,False,True,False,True,False
0,1,1,0,0.9621754209229036,1,1,1,1,1,1,0,0,0,1.0266019361836989,1.4082466941886778,True,False,True,False,False,True,False
1,0,1,1,1.125056875803025,1,0,0,1,1,0,1,0,0,0.8703930181680831,1.4001455408504497,True,False,True,False,False,True,False
1,0,1,1,1.4508197855632678,1,1,0,1,1,1,0,1,1,0.36686852711774764,1.3297515953583268,False,False,True,False,False,False,False
0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,1,1,-0.3327480099521901,-0.9832490896359065,False,False,False,False,False,False,True
1,0,1,0,-0.015113308357824713,1,0,1,1,0,1,0,1,0,0.19071804510013865,-0.035392075075931874,False,False,True,False,False,False,True
1,0,1,1,1.5729808767233588,1,0,1,1,1,1,1,1,0,1.48027251722905,2.428550535059455,True,False,False,True,True,False,False
0,0,1,1,-1.1960038562387048,1,1,0,0,0,0,0,1,1,0.6643301901474837,-0.8904941950112905,True,False,False,False,False,False,False
1,0,1,0,1.5729808767233588,1,1,1,1,1,1,1,1,1,1.7062769092516428,2.661519396998578,True,False,False,True,False,False,False
1,0,1,1,-1.2774445836787656,1,0,0,0,0,0,0,0,0,-1.4960059100684764,-0.9987008807442433,False,True,False,False,False,True,False
1,0,1,0,-0.5037576729981889,1,0,0,0,0,0,1,1,1,0.8055829351616043,-0.20372830220761248,True,False,False,False,False,False,True
0,0,0,1,-0.5851984004382496,0,0,0,0,0,0,0,1,1,-0.9891578250178088,-0.7632818062150833,False,False,False,False,False,True,False
1,0,0,0,-0.5037576729981889,1,0,1,0,1,0,0,1,0,-0.012021188920128179,-0.38996653303766626,False,False,False,False,True,False,False
0,0,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,1,0.19736523310080326,-0.9404697022531111,True,False,False,False,False,True,False
0,0,1,1,0.3106496014024181,1,1,0,1,1,0,1,0,1,1.0498670941860242,0.7211496915755355,True,False,False,False,True,False,False
0,0,0,0,0.10704778280226633,1,0,0,0,0,0,0,0,0,-1.462769970065154,-0.6981856176743901,False,True,True,False,False,False,True
0,0,1,1,0.9621754209229036,1,1,1,1,0,0,0,1,0,0.13255515009432434,0.6770017169802875,False,False,True,False,False,False,False
1,0,0,0,-0.0965540357978854,1,1,1,0,0,0,1,1,1,1.1844726511994805,0.2888747983261647,True,False,False,False,False,False,False
1,0,1,1,1.6137012404433893,1,1,1,0,1,1,1,1,1,0.6244470621434968,1.6826484302854419,False,False,False,True,True,False,False
0,0,0,0,0.3920903288424788,1,0,0,1,1,1,1,1,1,1.2974748472107767,0.9030834948825526,True,False,False,False,False,False,False
0,0,0,0,-0.46303730927815856,1,0,1,1,0,1,1,0,0,0.2089978121019659,-0.33422971511116567,False,False,False,True,True,False,False
1,0,1,1,-1.1145631287986442,1,0,0,0,0,0,0,0,0,-1.4843733310673135,-0.9698501793462487,False,True,True,False,False,False,True
1,0,0,0,0.758573602322752,1,1,1,1,0,0,1,0,1,0.9983513871808745,1.1282823132929127,True,False,True,False,False,True,False
1,0,1,0,0.5956921474426305,1,0,0,0,0,0,0,0,0,-1.491020519067978,-0.5911267792809137,False,True,True,False,False,False,False
1,0,1,1,0.5549717837226001,1,0,0,0,0,0,0,0,1,-1.481049737066981,-0.602384512802702,False,True,False,True,False,False,True
0,0,1,0,1.2064976032430856,1,0,1,1,1,0,1,0,1,0.24057195510512236,0.8839674218828101,False,False,False,True,True,False,False
1,0,0,0,-0.5444780367182193,1,0,0,0,0,1,0,1,1,0.7623762131572851,-0.24544813820012185,True,False,True,False,True,False,False
0,0,0,0,-0.015113308357824713,1,1,0,0,0,0,1,0,0,0.641065032145158,0.22071032555110176,True,False,True,False,False,True,False
1,0,0,0,0.7992939660427822,1,1,1,0,1,1,1,1,1,1.48027251722905,1.522876910225239,True,False,False,True,False,True,False
1,0,1,1,-1.1552834925186746,1,0,0,0,0,0,0,0,0,-1.504314895069307,-0.9646627923313071,False,True,False,True,True,False,False
0,0,1,1,1.247217966963116,1,0,1,0,0,0,0,0,1,-0.4690153639658123,0.4146965259226215,False,False,False,True,False,False,False
1,0,0,0,-0.9109613101984924,1,1,1,0,0,0,0,0,1,-0.3410569949530208,-0.7565713140766056,False,False,False,False,True,False,False
1,0,0,1,-1.0738427650786138,1,0,0,0,0,0,0,0,0,-1.502653098069141,-0.9506458103973159,False,True,False,False,False,False,True
0,1,1,0,0.9621754209229036,1,1,0,0,1,0,1,1,1,1.1927816362003112,1.5037387632381993,True,False,False,False,False,False,False
1,0,0,0,0.880734693482843,1,0,1,1,0,1,1,0,1,0.17077648109814536,0.706978191730461,False,False,False,False,False,False,True
1,0,0,0,-0.7073594915983407,1,1,0,0,0,0,0,0,1,0.3735157151184122,-0.5081727350164428,True,False,False,False,False,False,True
0,0,1,0,-0.5037576729981889,1,0,0,0,1,1,0,0,1,0.5396954151350245,-0.26410065746661415,True,False,False,False,False,False,True
1,1,0,0,-0.46303730927815856,1,0,0,0,1,0,1,1,1,1.0648232671875193,-0.11108377751948459,True,False,False,False,False,False,False
1,0,1,1,-0.30015585439803716,1,0,1,0,0,1,0,0,0,-0.3477041829536853,-0.4349091711756287,False,False,False,False,False,True,False
1,1,1,0,1.2064976032430856,1,1,0,1,0,0,0,1,1,0.8321716871642622,1.4779121980999792,True,False,False,False,False,False,False
0,0,1,0,1.369379058123207,1,1,0,1,1,0,1,1,1,1.3440051632154282,2.055058669983657,True,False,False,False,False,True,False
1,0,1,0,1.0843365120829946,1,1,1,1,1,1,1,0,1,1.395520870220578,1.7531085977394574,True,False,False,False,False,True,False
1,0,1,1,1.5729808767233588,1,1,1,0,1,0,1,1,0,1.3556377422165908,2.2619581529242865,True,False,False,True,False,True,False
0,0,1,1,-0.6666391278783103,1,1,1,0,1,1,1,1,1,1.6015836982411773,-0.17631240998396353,True,False,False,False,False,True,False
0,0,1,0,-0.055833672077855064,1,0,1,0,0,1,0,1,1,-0.025315564921457354,-0.16386268114810357,False,False,True,False,False,True,False
1,0,0,1,-0.748079855318371,1,0,1,1,1,1,0,1,0,0.37683930911874425,-0.5417472696961289,False,False,False,True,False,False,False
0,0,1,1,-0.8702409464784621,1,0,0,0,0,0,0,0,1,-1.4876969250676457,-0.9207355576090354,False,True,True,False,False,False,True
1,1,1,0,-1.1552834925186746,0,0,0,0,1,0,0,0,1,-1.1586611190347533,-0.955215125767924,False,False,False,False,False,True,False
1,0,0,0,-0.0965540357978854,1,1,0,0,0,1,0,1,1,0.8354952811645946,0.19479546446369125,True,False,False,False,True,False,False
1,0,0,0,-1.0331224013585834,1,0,0,0,0,0,0,0,1,-0.6684310039857471,-0.86504288765713,False,False,False,False,False,False,False
1,0,1,0,0.47353105628253944,1,0,1,1,0,1,0,0,1,-0.16324471593524553,0.1421710787461555,False,False,True,False,False,False,False
1,0,1,1,0.3920903288424788,1,0,0,0,0,0,0,0,0,-1.46443176706532,-0.6414996182940917,False,True,False,True,False,False,True
1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,1,1,-0.3244390249513595,-0.9831387196994184,False,False,False,False,False,True,False
1,0,1,0,1.4915401492832983,1,0,1,1,1,1,1,1,1,0.6626683931473177,1.58799517275323,False,False,False,True,False,False,True
1,1,1,0,0.47353105628253944,1,1,0,0,1,0,1,0,1,0.8122301231622688,0.7762463638704049,True,False,False,False,False,True,False
1,0,0,0,-0.7073594915983407,1,1,0,1,0,1,0,0,1,-0.2047896409393986,-0.5925615884552593,False,False,False,False,True,False,False
1,0,0,0,0.880734693482843,1,0,0,0,0,0,0,0,0,-1.4876969250676457,-0.49987291579253607,False,True,False,True,False,False,True
1,0,0,1,-0.46303730927815856,1,0,0,0,0,0,0,0,0,-1.5009913010689746,-0.8321526465836702,False,True,False,True,False,False,True
0,0,1,1,-0.38159658183809786,1,1,0,0,0,0,1,0,1,0.6310942501441613,-0.19070464970201434,True,False,False,False,False,True,False
0,0,0,0,-1.2367242199587352,0,0,0,1,0,0,1,1,0,-0.4440884089633204,-0.9646848663186046,False,False,False,False,False,True,False
1,0,0,0,-1.0331224013585834,1,0,0,0,0,0,0,0,1,0.15914390209698223,-0.7772546401744793,True,False,False,False,False,True,False
0,0,1,1,0.5549717837226001,1,0,0,0,0,0,0,0,1,-1.5126238800701375,-0.6258933092746715,False,True,False,True,False,False,True
1,1,1,0,-1.0331224013585834,1,1,1,1,0,1,0,0,0,-0.018668376920792765,-0.7977172263993768,False,False,False,False,False,True,False
0,0,0,0,0.6364125111626608,1,0,1,1,0,0,0,0,0,-0.3078210549496983,0.1525017048014436,False,False,False,True,True,False,False
0,0,1,0,0.9621754209229036,1,1,0,1,0,0,1,1,1,1.113015380192337,1.4244048528905386,True,False,True,False,False,True,False
1,0,0,0,1.0436161483629645,1,0,0,0,0,0,0,0,0,-1.461108173064988,-0.47223628369591086,False,True,False,True,False,False,True
1,1,1,0,-0.6666391278783103,1,1,0,0,1,0,1,1,1,1.1296333501939984,-0.3065489350399451,True,False,False,False,False,True,False
1,0,0,1,-1.2774445836787656,1,0,0,0,0,0,0,0,1,-1.4527991880641573,-0.9981269570745049,False,True,False,False,False,False,True
1,0,1,0,1.0436161483629645,1,0,1,1,1,0,0,0,0,-0.14828854293375057,0.5659254128986436,False,False,True,False,True,False,False
0,0,1,0,-0.3408762181180675,1,0,0,0,0,0,0,0,0,-1.4827115340671475,-0.8057300837884143,False,True,True,False,False,False,True
0,0,1,0,-0.2594354906780068,1,1,0,1,0,0,0,0,0,0.4831943171293762,-0.11748523383579555,True,False,False,False,False,False,False
1,0,1,1,1.4915401492832983,1,0,0,0,0,0,0,0,0,-1.481049737066981,-0.39972323542321603,False,True,False,True,False,False,False
0,0,1,0,-0.9924020376385531,1,1,0,0,0,0,0,1,1,0.6693155811479823,-0.6697101740604552,True,False,False,False,False,True,False
0,0,1,0,1.0436161483629645,0,0,1,1,0,0,1,0,1,-0.6451658459834212,0.1139825969670897,False,False,True,False,False,True,False
0,0,0,1,-0.4223169455581282,1,0,0,0,0,0,0,0,1,-1.4694171580658184,-0.7999908470910321,False,True,False,False,False,True,False
1,0,1,0,1.5322605130033284,1,0,1,1,1,1,0,1,0,1.2044142152014738,2.1206846342194927,True,False,False,True,True,False,False
1,0,1,1,-0.8295205827584317,1,1,0,0,0,0,0,0,1,-1.3082228490497045,-0.8692369452436786,False,True,False,True,False,False,False
1,0,1,1,-1.1552834925186746,1,0,0,0,0,0,0,0,0,-1.491020519067978,-0.9735806831995472,False,True,False,True,False,False,True
1,0,1,0,-1.1145631287986442,0,0,0,0,0,0,0,0,1,-1.3231790220511994,-0.9630955392331757,False,False,False,False,False,True,False
1,0,0,0,0.22920887396235737,1,1,0,0,1,1,1,0,0,1.0049985751815391,0.5843792662794571,True,False,True,False,False,False,False
0,0,0,0,-1.2367242199587352,1,0,1,0,1,0,0,0,1,0.5214156481331973,-0.9468932325567198,True,False,False,False,False,True,False
0,0,1,1,1.0843365120829946,1,1,1,1,0,1,0,0,0,0.02453834508352634,0.6707768525623576,False,False,True,False,False,False,True
1,0,1,1,0.5956921474426305,1,0,1,0,1,0,0,1,0,0.8404806721650927,0.8190698992277955,True,False,False,False,False,True,False
0,0,0,0,-0.46303730927815856,1,0,1,0,1,1,0,0,1,-0.1499503399339166,-0.4518840674075016,False,False,True,False,False,True,False
0,1,0,0,-0.7073594915983407,1,1,0,0,0,0,0,0,1,0.32200000811326246,-0.5016167607890484,True,False,False,False,False,False,True
0,0,1,1,-1.1145631287986442,0,0,0,1,0,0,0,0,1,-1.1387195550327598,-0.9336046922035502,False,False,False,False,False,True,False
0,0,0,0,-0.7073594915983407,1,0,0,0,1,0,0,1,1,-0.17653909193657447,-0.6133332105023235,False,False,False,False,False,True,False
1,0,1,1,1.6137012404433893,1,1,0,1,1,0,1,1,1,1.3190782082129364,2.2855773193327438,True,False,True,False,True,False,False
0,0,1,0,0.5142514200025698,1,0,0,0,1,0,0,0,1,-0.4823097399671412,-0.026650776106072686,False,False,False,False,True,False,False
0,0,1,1,0.6364125111626608,0,0,1,1,0,1,0,0,0,-0.84291968900319,-0.1338862063979301,False,False,False,True,False,False,True
1,1,0,0,-0.62591876415828,1,0,0,1,1,0,1,1,1,1.2310029672041316,-0.23374892493238114,True,False,False,False,False,True,False
1,0,0,0,-0.21871512695797646,1,0,1,0,0,0,0,0,0,-0.47898614596680894,-0.3843376662767721,False,False,False,False,False,False,True
1,0,1,1,0.5142514200025698,1,1,0,1,1,1,1,1,1,1.4952286902305454,1.1561176112752163,True,False,False,True,False,False,False
0,0,1,1,-0.9109613101984924,1,1,0,1,1,0,1,1,1,1.2409737492051283,-0.5355444792654965,True,False,False,False,True,False,False
1,0,0,0,-1.2774445836787656,1,0,0,0,0,1,0,0,1,-0.5138838829702976,-0.9856551542513474,False,False,False,False,False,True,False
1,0,0,0,-0.4223169455581282,1,0,0,1,1,1,0,1,1,1.003336778181373,-0.06141730609983049,True,False,False,False,False,False,False
1,0,0,0,-0.5037576729981889,1,0,0,0,0,0,0,0,0,0.19237984210030468,-0.34804803115947824,True,False,False,False,True,False,False
0,0,1,1,-1.0331224013585834,0,0,0,0,0,0,0,0,1,-1.33148800705203,-0.9416175495925876,False,False,False,False,False,True,False
1,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,1,-0.467353566965646,-0.9850370826070142,False,False,False,False,False,False,True
1,0,1,0,-0.3408762181180675,1,0,1,0,0,1,0,0,0,-0.3709693409560109,-0.4267197218882102,False,False,False,False,False,False,True
1,0,1,1,1.4508197855632678,1,1,0,0,0,0,0,0,1,-1.3547531650543558,-0.27266536453809226,False,True,False,True,False,False,False
1,1,0,0,-0.5037576729981889,1,1,0,0,0,0,1,0,1,0.6510358141461546,-0.23694965309053662,True,False,False,False,False,True,False
1,0,1,0,-0.30015585439803716,0,0,0,0,1,0,1,0,1,-0.8861264110075091,-0.5790081602545181,False,False,True,False,True,False,False
1,1,0,0,-1.2774445836787656,0,0,0,1,1,0,0,1,1,-0.7132995229902325,-0.9883040327270624,False,False,False,False,False,True,False
0,1,0,0,1.2879383306831464,0,0,0,1,0,1,1,0,1,-0.6950197559884049,0.2070906753884678,False,False,False,False,False,True,False
0,0,1,0,1.2879383306831464,1,0,1,0,1,0,1,1,1,1.1379423351948288,1.8073664585170175,True,False,False,True,False,False,False
0,0,1,1,-0.5037576729981889,1,1,0,0,0,0,0,0,1,-1.303237458049206,-0.7834132826305163,False,True,False,False,False,False,False
0,0,0,0,0.10704778280226633,1,0,0,0,1,1,1,1,1,1.1462513201956595,0.5518863569773547,True,False,True,False,False,True,False
1,0,1,1,1.6137012404433893,1,1,1,1,1,1,1,1,1,1.6464522172456624,2.550266501018553,True,False,False,True,True,False,False
1,0,0,0,0.43281069256250915,1,1,0,0,0,0,1,1,0,0.9833952141793793,0.7237544220766552,True,False,True,False,False,False,True
1,0,0,1,0.8400143297628127,1,0,1,1,1,0,0,1,0,1.0365727181846955,1.2162692266612418,True,False,True,False,False,True,False
1,0,0,0,1.4915401492832983,1,1,0,0,0,0,0,0,0,-1.3564149620545218,-0.25112115293561127,False,True,False,True,False,False,False
1,0,0,0,-1.2774445836787656,1,0,0,0,1,0,0,0,1,-0.5022513039691348,-0.9855006363402641,False,False,False,False,False,False,True
1,0,0,0,-0.015113308357824713,1,0,1,1,1,0,0,1,1,0.9518210711762233,0.3078805013894191,True,False,False,False,True,False,False
0,0,1,0,1.5729808767233588,1,0,0,0,0,0,0,0,0,-1.517609271070636,-0.4015112283943235,False,True,False,True,True,False,False
1,0,0,0,0.025607055362205634,1,0,0,0,0,0,0,0,0,-1.4760643460664828,-0.7029094509560817,False,True,False,True,False,False,True
1,0,0,0,-0.9109613101984924,1,0,0,0,0,0,0,0,1,-1.4926823160681442,-0.9221924407706784,False,True,False,False,False,False,True
0,0,1,1,0.18848851024232702,1,1,0,0,0,0,0,0,0,-1.2733251120462157,-0.6049671693165241,False,True,False,False,False,False,True
1,0,1,1,-1.0331224013585834,1,0,1,0,1,1,0,1,1,0.21896859410296257,-0.7797269267518132,False,False,False,False,True,False,False
1,0,0,0,1.002895784642934,0,0,1,0,1,0,1,1,1,-0.3659839499555126,0.4035491623373214,False,False,False,False,False,True,False
0,0,0,0,0.5956921474426305,1,0,0,0,0,0,0,0,0,-1.479387940066815,-0.5527842633449409,False,True,False,True,True,False,False
0,0,1,0,-1.1145631287986442,1,0,0,0,0,0,0,0,1,0.13920233809498894,-0.852239975024508,True,False,False,False,False,True,False
1,0,1,0,1.1657772395230555,1,1,0,1,1,0,1,1,1,1.3556377422165908,1.7657128444864008,True,False,False,False,False,True,False
0,0,1,1,1.6137012404433893,1,0,1,1,1,1,1,1,1,0.6294324531439953,1.6842377573708704,False,False,False,True,False,False,False
1,0,1,1,0.10704778280226633,1,0,0,0,0,0,0,0,0,-1.5009913010689746,-0.7041455942447487,False,True,False,True,False,False,True
1,1,0,0,0.9621754209229036,1,1,0,0,1,0,1,1,1,1.2060760122016398,1.4622175931313686,True,False,False,False,False,True,False
0,1,1,0,0.14776814652229667,1,1,0,1,0,0,1,0,1,0.9036289581714056,0.4499266096496295,True,False,False,False,True,False,False
1,0,0,0,-0.5037576729981889,1,1,0,0,0,1,1,1,1,1.1229861621933337,-0.11035533593866297,True,False,False,False,False,False,True
0,0,1,1,0.22920887396235737,1,0,0,0,0,0,0,0,0,-1.4727407520661506,-0.6625140542014297,False,True,False,False,False,False,True
0,0,0,0,0.43281069256250915,1,1,0,1,1,0,1,1,1,1.3240635992134344,1.0939572630451075,True,False,False,True,False,True,False
0,1,0,0,-0.9924020376385531,1,0,0,1,0,0,1,0,1,0.7424346491552913,-0.6923801590151151,True,False,False,False,False,True,False
1,0,0,0,-0.9516816739185228,1,0,0,0,0,0,0,0,1,-1.491020519067978,-0.9347525395430266,False,True,True,False,False,True,False
1,0,1,1,1.4100994218432374,1,1,1,1,0,1,0,0,0,0.8238627021634315,1.6584774141945435,True,False,True,False,False,True,False
1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,-0.6750781919864114,-0.9877963310192172,False,False,False,False,False,False,True
0,0,0,0,0.880734693482843,1,1,1,0,1,0,1,1,1,1.302460238211275,1.4821062556865279,True,False,True,False,False,False,False
1,1,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,-1.4860351280674797,-0.9985684368204575,False,True,False,False,False,False,True
0,0,1,1,-0.38159658183809786,1,0,1,1,0,1,0,0,0,0.6526976111463211,-0.15234005977874387,True,False,False,False,False,False,True
0,1,0,0,-0.5037576729981889,1,1,0,1,1,0,0,1,1,0.9750862291785486,-0.22052660654110434,True,False,False,False,False,True,False
0,0,1,1,-0.748079855318371,1,1,0,0,0,0,1,0,1,0.6659919871476498,-0.475922639574614,True,False,False,False,False,True,False
0,1,0,0,-0.5851984004382496,1,0,0,1,0,0,0,0,1,-0.49560411596847015,-0.6252090156684452,False,False,False,False,True,False,False
1,0,1,0,0.7992939660427822,1,0,1,0,0,0,1,0,0,0.642726829145324,0.9124207915094473,True,False,False,False,False,True,False
0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,-1.4577845790646555,-0.9981931790363979,False,True,False,False,False,False,True
0,0,0,0,0.22920887396235737,1,0,0,0,0,0,0,0,0,-1.5109620830699715,-0.6738821576597062,False,True,True,False,False,False,True
0,0,0,0,-1.1145631287986442,1,1,0,0,0,0,0,0,0,0.358559542116917,-0.8248020088135614,True,False,False,False,False,True,False
1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,1,-1.5009913010689746,-0.9987671027061362,False,True,False,False,False,False,True
1,1,0,0,-0.2594354906780068,1,1,0,0,0,0,1,1,1,0.9584682591768874,0.05394135151755242,True,False,False,False,False,True,False
0,1,1,0,1.369379058123207,1,1,0,1,1,1,1,1,1,1.440389389225063,2.163265355716609,True,False,True,False,True,False,False
1,0,1,1,0.758573602322752,1,0,1,1,0,1,0,0,0,-0.14164135493308597,0.37063684727656393,False,False,False,True,True,False,False
1,0,0,0,-0.9109613101984924,1,1,0,0,0,0,0,0,0,0.3419415721152558,-0.6602845814843697,True,False,False,False,False,True,False
1,0,0,0,-1.1145631287986442,1,0,0,0,0,0,0,0,0,-1.4527991880641573,-0.957157636650115,False,True,False,False,False,False,True
1,0,1,0,-1.1552834925186746,1,0,0,0,0,0,0,0,0,0.19071804510013865,-0.8775367644675851,True,False,False,False,False,True,False
0,0,1,0,1.0843365120829946,1,1,1,1,0,0,1,0,1,0.9966895901807084,1.463828994204095,True,False,False,False,False,True,False
0,1,1,0,-1.1145631287986442,1,1,0,0,0,0,0,0,1,0.31867641411292996,-0.8596126867819145,True,False,False,False,False,True,False
0,0,0,0,-1.1145631287986442,1,0,1,0,0,1,1,0,1,-0.013682985920294679,-0.8517322733166627,False,False,False,False,False,True,False
0,0,1,0,-1.1960038562387048,1,0,0,0,0,0,0,0,1,-0.6202388909809294,-0.9499615167910894,False,False,False,False,False,False,True
0,0,0,0,0.6364125111626608,0,0,1,1,0,0,1,0,1,-0.6634456129852487,-0.07830390638251285,False,False,False,False,False,True,False
0,0,1,0,1.6137012404433893,1,1,0,0,0,0,0,0,0,-1.3265026160515319,-0.18103624326565507,False,True,False,True,True,False,False
0,0,0,0,-0.8295205827584317,1,1,1,0,0,0,0,0,1,0.4998122871310375,-0.5654105840791818,True,False,False,False,False,True,False
1,1,0,0,-1.2367242199587352,1,0,0,1,1,1,0,1,1,1.0083221691818711,-0.9278433815188702,True,False,False,False,True,False,False
0,0,1,0,1.6137012404433893,1,1,0,1,1,1,1,1,0,1.475287126228552,2.431530523344634,True,False,True,False,True,False,False
1,0,1,0,-0.5851984004382496,1,0,0,0,0,0,0,0,1,-0.6784017859867437,-0.6683415868480025,False,False,False,False,False,False,False
0,0,1,1,0.5142514200025698,1,0,1,0,1,1,1,1,1,0.5396954151350245,0.5525927245708786,False,False,False,True,False,False,True
0,0,0,0,-0.055833672077855064,1,1,0,0,0,0,0,0,1,0.37517751211857825,-0.023891527693869687,True,False,False,False,False,True,False
1,0,0,0,-0.9109613101984924,1,0,0,0,0,0,0,0,0,-1.4876969250676457,-0.919698080206047,False,True,False,False,True,False,False
1,1,1,0,0.35136996512244845,1,1,1,0,1,0,0,0,1,0.6310942501441613,0.4377859166359363,True,False,False,False,False,False,False
0,0,0,0,-1.2367242199587352,1,1,0,0,0,0,0,0,1,-0.5105602889699654,-0.9603804387955679,False,False,False,False,False,True,False
0,0,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,0,0.13920233809498894,-0.9545529061489952,True,False,False,False,False,True,False
1,0,1,1,0.9621754209229036,1,0,0,1,1,1,0,0,1,0.7008897241511383,1.108945500420194,True,False,True,False,False,False,True
1,0,1,1,1.5729808767233588,1,1,0,1,0,0,1,1,0,1.1894580421999785,2.13315643704265,True,False,True,False,False,False,False
1,0,1,1,-0.30015585439803716,1,0,0,0,0,0,0,0,0,-1.5009913010689746,-0.8259057081784426,False,True,True,False,False,True,False
1,0,0,0,-0.8702409464784621,1,0,0,0,0,0,0,0,0,-1.502653098069141,-0.9089039004175088,False,True,False,True,True,False,False
1,0,0,0,-0.8295205827584317,1,1,0,0,1,0,1,0,1,0.8238627021634315,-0.5563381752998583,True,False,False,False,False,True,False
1,0,1,0,1.6137012404433893,1,1,0,1,1,0,1,1,0,0.5779167461388456,1.5462311887861255,False,False,False,True,False,False,False
0,0,0,0,1.5729808767233588,1,1,1,1,1,1,1,1,1,1.608230886241842,2.5214599475951536,True,False,False,True,True,False,False
1,1,1,0,-0.21871512695797646,0,0,1,0,0,0,0,0,0,-1.1304105700319294,-0.6519847622604631,False,False,False,False,True,False,False
1,0,0,0,-0.748079855318371,0,0,0,0,1,0,1,1,1,-0.46569176996548,-0.6927554167991746,False,False,False,False,False,True,False
1,0,0,1,-0.62591876415828,1,0,0,1,1,1,1,1,0,0.534710024134526,-0.3690624670668163,False,False,True,False,False,True,False
0,0,1,0,0.025607055362205634,1,0,1,0,1,1,1,1,1,1.2958130502106107,0.4764153944067783,True,False,True,False,False,True,False
1,1,1,0,-0.9109613101984924,1,1,0,0,0,0,0,1,0,0.6909189421501416,-0.63138973211178,True,False,False,False,False,True,False
1,0,1,0,0.5142514200025698,1,1,1,0,1,0,0,0,1,0.6576830021468192,0.6322135967534084,True,False,False,False,False,False,True
1,0,0,0,1.002895784642934,1,0,0,0,0,0,0,0,0,-1.462769970065154,-0.5134925659551701,False,True,False,True,False,False,True
1,0,1,1,0.3920903288424788,0,0,0,1,1,0,0,1,1,-0.6534748309842519,-0.10280603228287549,False,False,True,False,True,False,False
0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,1,-0.6435040489832552,-0.9873769252605621,False,False,False,False,False,False,True
1,0,1,0,-0.9924020376385531,1,0,0,1,0,0,0,0,1,-0.5055748979694671,-0.8337198996818015,False,False,False,False,False,False,False
0,1,0,0,-0.3408762181180675,1,0,0,0,0,0,0,0,1,-1.477726143066649,-0.8043614965759616,False,True,False,False,False,False,True
1,0,1,1,-0.3408762181180675,1,1,1,0,0,1,1,1,0,0.5396954151350245,-0.15807929647612612,False,False,False,False,False,False,False
1,0,0,0,-0.015113308357824713,1,0,0,0,0,0,0,0,0,-1.4943441130683104,-0.7391328641114826,False,True,True,False,False,False,True
0,0,0,0,-1.1960038562387048,1,1,0,0,0,0,0,0,1,0.36686852711774764,-0.898683644298709,True,False,False,False,False,True,False
1,1,0,0,0.7178532386027215,1,1,0,0,0,0,1,1,1,1.0282637331838649,1.1190553866025057,True,False,False,False,False,True,False
